Golden State Warriors,Trey Long,33.0,1,1,all,False,0,1674165088.6397598
Golden State Warriors,Jordan Black,33.0,2,3,all,False,0,1674165125.62165
Golden State Warriors,Idong Egbunu,15.0,1,11,all,False,0,1674165139.8621924
Golden State Warriors,Randy Waldron,25.0,2,4,all,False,0,1674165153.1413846
Phoenix Suns,Angel Spencer,25.0,3,3,1,False,0,1674266347.7073038
Golden State Warriors,Zach Anderson,10.0,1,13,all,False,0,1674266392.559161
Golden State Warriors,Ashley Eason,33.0,3,2,all,False,0,1674266418.482841
Golden State Warriors,Angel Spencer,8.0,1,17,all,False,0,1674266433.442767
Golden State Warriors,Jared Clapper,4.9,1,19,all,False,0,1674266457.0165067
Golden State Warriors,Chad Heckel,4.9,1,21,all,False,0,1674266472.5685925
Golden State Warriors,Michael Vaughns,12.5,2,9,all,False,0,1674266577.5201836
Golden State Warriors,Camron Russell,20.0,2,6,all,False,0,1674266616.7573118
Phoenix Suns,Zach Davis,33.0,2,1,1,False,0,1674266623.7000346
Golden State Warriors,Antoine Brown,3.0,1,22,all,False,0,1674266640.077648
Golden State Warriors,Vjekoslav Savic,1.1,1,23,all,False,0,1674266699.0593169
Golden State Warriors,Tony Rose,20.0,2,7,all,False,0,1674266823.6389322
Boston Celtics,Chad Heckel,5.0,1,3,all,False,0,1674266825.7743073
Boston Celtics,Jared Clapper,4.0,1,4,all,False,0,1674266838.8711438
Phoenix Suns,Dylan Royer,25.0,1,4,1,False,0,1674266843.4880464
Boston Celtics,Michael Vaughns,4.0,1,5,all,False,0,1674266848.2842636
Boston Celtics,Antoine Brown,4.0,1,6,all,False,0,1674266878.3453555
Golden State Warriors,David White,1.0,1,24,all,False,0,1674266878.588871
Boston Celtics,Vjekoslav Savic,4.0,1,7,all,False,0,1674266878.8427744
Golden State Warriors,Charleston Rice,5.0,1,25,all,False,0,1674266889.6054618
Phoenix Suns,Jared Clapper,10.0,1,5,1,False,0,1674266892.1603372
Golden State Warriors,Bryant Myrick,1.5,1,26,all,False,0,1674266902.4841626
Golden State Warriors,Logan Greer,15.0,2,8,all,False,0,1674266937.0046263
Boston Celtics,Zach Anderson,5.0,1,1,all,False,0,1674266947.7077005
Phoenix Suns,Camron Russell,25.0,2,2,1,False,0,1674266975.0379906
Golden State Warriors,Zach Davis,33.0,3,5,all,False,0,1674266989.7739074
Golden State Warriors,King Howard,5.0,1,10,all,False,0,1674267203.616298
Golden State Warriors,Larry Nash,2.0,2,15,all,False,0,1674267237.40988
Golden State Warriors,Christian Goodwin,1.0,1,27,all,False,0,1674267272.408013
Golden State Warriors,Vitezslav Klapka,3.5,1,18,all,False,0,1674267352.0082533
Golden State Warriors,Marcus Slaughter,1.0,1,28,all,False,0,1674267371.4655414
Golden State Warriors,Jalen Keck,2.0,1,29,all,False,0,1674267387.0244184
Golden State Warriors,Kevin Martin,3.0,1,20,all,False,0,1674267407.468367
Golden State Warriors,Velton Wright,1.0,1,30,all,False,0,1674267416.983488
Golden State Warriors,Kenny Van,1.0,1,31,all,False,0,1674267466.559825
Golden State Warriors,Chris Sehovic,1.0,1,32,all,False,0,1674267481.5932405
Golden State Warriors,Tom Wiltz,3.0,1,33,all,False,0,1674267492.056125
Golden State Warriors,Rush Kiel,4.0,2,12,all,False,0,1674267511.9994938
Golden State Warriors,Kevin Sizelove,4.0,2,16,all,False,0,1674267524.6555343
Golden State Warriors,Eric Creer,1.0,1,34,all,False,0,1674267535.7629855
Golden State Warriors,Julius Lull,5.0,1,14,all,False,0,1674267563.2401109
Golden State Warriors,Mario Benke,1.0,1,35,all,False,0,1674267671.504262
Golden State Warriors,Brian Luna,1.0,1,36,all,False,0,1674267701.9109738
Golden State Warriors,Gray Stratton,2.0,1,37,all,False,0,1674267723.0843146
Golden State Warriors,David Shropshire,1.1,1,38,all,False,0,1674267737.3304949
Golden State Warriors,Anthony Shoemaker,1.0,1,39,all,False,0,1674267755.444581
Golden State Warriors,Antonio Goetz,3.0,2,40,all,False,0,1674267790.727741
Chicago Bulls,Zach Davis,33.0,5,1,all,False,0,1674274609.1038103
