Tampa Turtles,Chris Lee,0.4,1,19,all,False,0,1672583826.3597386
Tampa Turtles,James Alletto,0.4,1,20,all,False,0,1672583829.9445822
Tampa Turtles,Joe Otto,0.4,1,21,all,False,0,1672583832.9674966
Tampa Turtles,Jackson English,0.4,1,22,all,False,0,1672583836.3620853
Tampa Turtles,Claude Dews,0.4,1,23,all,False,0,1672583840.5171149
Tampa Turtles,Davonte Lacy,0.4,1,24,all,False,0,1672583845.4856505
Tampa Turtles,John Petersen,0.4,1,25,all,False,0,1672583849.6311715
Tampa Turtles,Yannick Walters,0.4,1,26,all,False,0,1672583853.7483609
Tampa Turtles,Victor Coats,0.4,1,27,all,False,0,1672583857.1584747
Tampa Turtles,Kamalani Hawkins,0.4,1,28,all,False,0,1672583861.1186247
Tampa Turtles,Jahlil McDermott,0.4,1,29,all,False,0,1672583869.5457737
Tampa Turtles,Olatunji Aruna,0.4,1,30,all,False,0,1672583874.3909643
Tampa Turtles,Braylon Gittens,0.4,1,31,all,False,0,1672583879.6891325
Tampa Turtles,Danzel Paris,0.4,1,32,all,False,0,1672583883.5096617
Tampa Turtles,R.J. Sands,0.4,1,33,all,False,0,1672583886.74536
Tampa Turtles,Aaron Fabrizius,0.4,1,34,all,False,0,1672583890.66799
Tampa Turtles,Tramayne Caldwell,0.4,1,35,all,False,0,1672583898.2017822
Tampa Turtles,Jay Mosley,0.4,1,36,all,False,0,1672583902.353776
Tampa Turtles,Germund Fraserli,0.4,1,37,all,False,0,1672583910.8045628
Tampa Turtles,Ty Patton,0.4,1,38,all,False,0,1672583914.7734518
Tampa Turtles,Chip Walker,0.4,1,39,all,False,0,1672583917.16959
